date,ip,port,service,x64_config_spawn_to_x64,x64_config_spawn_to_x86,dns_idle,user_agent,x64_config_http_method_path_2,x86_config_spawn_to_x64,x86_config_spawn_to_x86,x86_config_http_method_path_2,watermark,c2_host_header
2024-08-24,118.24.87.234,8080,http-proxy,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,Host: 360.net
2024-08-24,118.25.173.86,443,https,%windir%\sysnative\dtdump.exe,%windir%\syswow64\dtdump.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\dtdump.exe,%windir%\syswow64\dtdump.exe,/jquery-3.3.2.min.js,987654321,
2024-08-24,118.26.38.52,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,391144938,
2024-08-24,118.89.200.169,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,119.29.68.103,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,119.45.125.160,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/includes/phpmailer/class.pop3.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/includes/phpmailer/class.pop3.php,391144938,
2024-08-24,119.91.143.216,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,391144938,
2024-08-24,119.91.20.97,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,1234567890,
2024-08-24,120.53.236.103,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/api/y,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/api/y,391144938,
2024-08-24,120.53.45.192,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,121.196.235.124,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,6,
2024-08-24,121.37.206.148,8443,https-alt,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.jsp,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.jsp,987654321,
2024-08-24,121.40.119.94,8443,https-alt,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,121.43.179.165,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,100000,
2024-08-24,121.43.33.41,8080,http-proxy,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,666666666,
2024-08-24,122.51.100.205,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,122.51.75.246,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,123.207.55.181,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,391144938,
2024-08-24,123.57.56.129,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,0.0.0.0,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),/email/,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/email/,305419896,
2024-08-24,124.132.152.76,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,0,
2024-08-24,124.221.111.211,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,0,
2024-08-24,124.221.4.94,443,https,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/omp/lwpV2,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/omp/lwpV3,987654321,Host: wire.oss-cn-shenzhen.aliyuncs.com
2024-08-24,124.222.15.103,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,124.223.200.131,8080,http-proxy,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,0.0.0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",/admin/user,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/admin/user,305419896,
2024-08-24,124.223.28.20,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,128.14.229.56,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/2016-08-15/proxy/kkk.LATEST/proxy/api/v1/health,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/2016-08-15/proxy/kkk.LATEST/proxy/api/v1/health,1755231,
2024-08-24,13.41.187.29,443,https,%windir%\sysnative\WUAUCLT.exe,%windir%\syswow64\WUAUCLT.exe,,,/cs_index.html,%windir%\sysnative\WUAUCLT.exe,%windir%\syswow64\WUAUCLT.exe,/cs_index.html,511687522,
2024-08-24,134.122.176.156,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,138.68.171.72,443,https,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/jquery-3.3.2.min.js,2026066902,
2024-08-24,139.196.74.248,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,140.143.134.126,443,https,%windir%\sysnative\eventvwr.exe,%windir%\syswow64\eventvwr.exe,,,/api/v2/rcmd/list/channel/pc_toolbar_associateword,%windir%\sysnative\eventvwr.exe,%windir%\syswow64\eventvwr.exe,/api/v2/rcmd/list/channel/pc_toolbar_associateword,391144938,
2024-08-24,142.171.177.156,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,143.198.241.192,443,https,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/jquery-3.3.2.min.js,2026066902,
2024-08-24,146.190.72.88,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,149.104.31.36,8443,https-alt,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,Host: csssssswdsaawsssdwqeqw.1008611.cfd
2024-08-24,150.109.21.231,443,https,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/jquery-3.3.2.min.js,1234567890,
2024-08-24,150.158.121.15,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/email/,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/email/,987654321,
2024-08-24,150.158.36.17,443,https,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/jquery-3.3.2.min.js,987654321,
2024-08-24,150.158.84.155,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,0.0.0.0,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; BOIE9;ENUS),/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,305419896,
2024-08-24,152.136.104.49,8080,http-proxy,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,0.0.0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",/admin/user,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/admin/user,305419896,
2024-08-24,159.75.88.144,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,391144938,
2024-08-24,165.227.93.160,443,https,%windir%\sysnative\SearchProtocolHost.exe 1 -4596631344,%windir%\syswow64\PresentationHost.exe -Debug MOE4S4.xbap,,,/aim.txt,%windir%\sysnative\SearchProtocolHost.exe 1 -4596631344,%windir%\syswow64\PresentationHost.exe -Debug MOE4S4.xbap,/aim.txt,515046539,
2024-08-24,175.27.154.148,8000,http-alt,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,391144938,
2024-08-24,176.109.69.246,443,https,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/jquery-3.3.2.min.js,0,
2024-08-24,185.234.216.143,443,https,%windir%\sysnative\regsvr32.exe,%windir%\syswow64\regsvr32.exe,,,/links,%windir%\sysnative\regsvr32.exe,%windir%\syswow64\regsvr32.exe,/ab,987654321,
2024-08-24,192.227.178.139,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,192.227.229.201,443,https,%windir%\sysnative\WerFault.exe,%windir%\syswow64\WerFault.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\WerFault.exe,%windir%\syswow64\WerFault.exe,/jquery-3.3.2.min.js,100000,
2024-08-24,20.102.28.136,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/N4215/adj/amzn.us.sr.aps,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/N4215/adj/amzn.us.sr.aps,188486791,
2024-08-24,202.182.114.132,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/api/y,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/api/y,987654321,
2024-08-24,212.129.223.49,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,100000,
2024-08-24,3.31.238.78,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,257634101,
2024-08-24,35.238.182.197,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/api/4,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/api/4,666666666,
2024-08-24,39.103.236.200,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,39.104.64.228,443,https,%windir%\sysnative\svchost.exe -k netsvcs,%windir%\syswow64\svchost.exe -k netsvcs,,,/dist/js/bootstrap.bundle.min.js,%windir%\sysnative\svchost.exe -k netsvcs,%windir%\syswow64\svchost.exe -k netsvcs,/dist/js/bootstrap.bundle.min.js,391144938,
2024-08-24,39.105.161.32,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,391144938,
2024-08-24,39.105.222.25,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,1234567890,
2024-08-24,42.193.103.240,8443,https-alt,%windir%\sysnative\DevicePairingWizard.exe,%windir%\syswow64\getmac.exe /V,,,/Remove/backdoor/EJ50GHCIW,%windir%\sysnative\DevicePairingWizard.exe,%windir%\syswow64\getmac.exe /V,/Remove/backdoor/EJ50GHCIW,987654321,
2024-08-24,43.128.43.17,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,666666666,
2024-08-24,43.136.177.143,8080,http-proxy,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,43.139.195.46,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,43.143.169.86,443,https,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,8.8.8.8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36",/jquery-3.3.2.min.js,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/jquery-3.3.2.min.js,0,
2024-08-24,43.155.31.253,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,43.156.13.20,443,https,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/feedapi/v2/newsserver/api/getmoney,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/feedapi/v2/newsserver/api/getmoney,987654321,
2024-08-24,44.223.138.151,443,https,%windir%\sysnative\wermgr.exe,%windir%\syswow64\wermgr.exe,,,/N4215/adj/amzn.us.sr.aps,%windir%\sysnative\wermgr.exe,%windir%\syswow64\wermgr.exe,/N4215/adj/amzn.us.sr.aps,491167506,
2024-08-24,45.144.136.243,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,666666666,
2024-08-24,47.101.147.34,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,47.103.135.162,8443,https-alt,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,47.108.182.174,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,100000,
2024-08-24,47.108.48.225,8443,https-alt,%windir%\sysnative\mtstocom.exe,%windir%\syswow64\mtstocom.exe,,,/Divide/v7.6/SF0J5N2L,%windir%\sysnative\mtstocom.exe,%windir%\syswow64\mtstocom.exe,/Divide/v7.6/SF0J5N2L,666666666,
2024-08-24,47.113.179.177,80,http,%windir%\sysnative\wbem\wmiprvse.exe -Embedding,%windir%\syswow64\wbem\wmiprvse.exe -Embedding,,,/fd/ls/lsp.aspx,%windir%\sysnative\wbem\wmiprvse.exe -Embedding,%windir%\syswow64\wbem\wmiprvse.exe -Embedding,/fd/ls/lsp.aspx,391144938,
2024-08-24,47.116.56.66,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,0,
2024-08-24,47.236.201.203,443,https,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/jquery-3.3.2.min.js,987654321,
2024-08-24,47.236.31.187,8080,http-proxy,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,47.238.34.37,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,47.243.10.218,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,47.243.108.86,80,http,%windir%\sysnative\WUAUCLT.exe,%windir%\syswow64\WUAUCLT.exe,,,/api/v4/XJUeEYl,%windir%\sysnative\WUAUCLT.exe,%windir%\syswow64\WUAUCLT.exe,/api/v4/XJUeEYl,987654321,
2024-08-24,47.243.85.106,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,391144938,
2024-08-24,47.76.230.250,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,47.91.14.8,8443,https-alt,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,666666666,Host: kworker.net
2024-08-24,47.92.200.28,8443,https-alt,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/jquery-3.3.2.min.js,987654321,
2024-08-24,47.92.95.38,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,666666,
2024-08-24,47.93.166.228,443,https,%windir%\sysnative\runonce.exe,%windir%\syswow64\runonce.exe,,,/ajax/recharge/recharge.json,%windir%\sysnative\runonce.exe,%windir%\syswow64\runonce.exe,/ajax/recharge/recharge.json,666666666,Host: update.wztgyh.com
2024-08-24,47.94.43.210,8080,http-proxy,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,74.125.196.113,Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko,/jquery-3.3.2.min.js,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/jquery-3.3.2.min.js,305419896,
2024-08-24,47.97.114.109,443,https,%windir%\sysnative\svchost.exe,%windir%\syswow64\svchost.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\svchost.exe,%windir%\syswow64\svchost.exe,/jquery-3.3.2.min.js,391144938,Host: vjvg.cn
2024-08-24,47.97.162.223,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,47.97.96.79,8080,http-proxy,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,100000,
2024-08-24,47.98.195.111,443,https,%windir%\sysnative\svchost.exe,%windir%\syswow64\svchost.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\svchost.exe,%windir%\syswow64\svchost.exe,/jquery-3.3.2.min.js,391144938,Host: duovgirl.com
2024-08-24,47.99.188.195,8080,http-proxy,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,49.232.157.82,443,https,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/jquery-3.3.2.min.js,666666666,
2024-08-24,49.232.173.2,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,50.19.147.217,443,https,%windir%\sysnative\svchost.exe -k wksvc,%windir%\syswow64\EhStorAuthn.exe,,,/queue/v9.96/8NFHYES1T,%windir%\sysnative\svchost.exe -k wksvc,%windir%\syswow64\EhStorAuthn.exe,/queue/v9.96/8NFHYES1T,491167506,
2024-08-24,54.158.248.42,8080,http-proxy,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,Host: 54.158.248.42
2024-08-24,59.110.136.135,443,https,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/api/postit,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/api/postit,987654321,Host: demo.ez-wms.com:51ape.cc
2024-08-24,59.110.172.50,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,0.0.0.0,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0; MALC),/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,0,
2024-08-24,60.205.115.92,8080,http-proxy,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,987654321,
2024-08-24,60.205.226.146,80,http,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,,,/submit.php,%windir%\sysnative\rundll32.exe,%windir%\syswow64\rundll32.exe,/submit.php,1234567890,
2024-08-24,62.234.42.20,8443,https-alt,%windir%\sysnative\svchost.exe,%windir%\syswow64\svchost.exe,,,/ki,%windir%\sysnative\svchost.exe,%windir%\syswow64\svchost.exe,/ki,987654321,
2024-08-24,77.242.250.36,443,https,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,,,/jquery-3.3.2.min.js,%windir%\sysnative\dllhost.exe,%windir%\syswow64\dllhost.exe,/jquery-3.3.2.min.js,888072749,
